State,County,City,Zipcode,Date,Price
IL,Lake,Lake Zurich,60047,1997-01-01,257700.0
IL,Lake,Lake Zurich,60047,1997-02-01,254900.0
IL,Lake,Lake Zurich,60047,1997-03-01,252500.0
IL,Lake,Lake Zurich,60047,1997-04-01,250700.0
IL,Lake,Lake Zurich,60047,1997-05-01,249700.0
IL,Lake,Lake Zurich,60047,1997-06-01,249300.0
IL,Lake,Lake Zurich,60047,1997-07-01,249600.0
IL,Lake,Lake Zurich,60047,1997-08-01,251200.0
IL,Lake,Lake Zurich,60047,1997-09-01,254000.0
IL,Lake,Lake Zurich,60047,1997-10-01,256900.0
IL,Lake,Lake Zurich,60047,1997-11-01,260000.0
IL,Lake,Lake Zurich,60047,1997-12-01,263900.0
IL,Lake,Lake Zurich,60047,1998-01-01,268300.0
IL,Lake,Lake Zurich,60047,1998-02-01,273000.0
IL,Lake,Lake Zurich,60047,1998-03-01,277900.0
IL,Lake,Lake Zurich,60047,1998-04-01,282900.0
IL,Lake,Lake Zurich,60047,1998-05-01,287700.0
IL,Lake,Lake Zurich,60047,1998-06-01,292200.0
IL,Lake,Lake Zurich,60047,1998-07-01,295900.0
IL,Lake,Lake Zurich,60047,1998-08-01,299400.0
IL,Lake,Lake Zurich,60047,1998-09-01,302300.0
IL,Lake,Lake Zurich,60047,1998-10-01,303800.0
IL,Lake,Lake Zurich,60047,1998-11-01,303900.0
IL,Lake,Lake Zurich,60047,1998-12-01,303600.0
IL,Lake,Lake Zurich,60047,1999-01-01,303100.0
IL,Lake,Lake Zurich,60047,1999-02-01,302700.0
IL,Lake,Lake Zurich,60047,1999-03-01,302500.0
IL,Lake,Lake Zurich,60047,1999-04-01,302700.0
IL,Lake,Lake Zurich,60047,1999-05-01,303500.0
IL,Lake,Lake Zurich,60047,1999-06-01,304900.0
IL,Lake,Lake Zurich,60047,1999-07-01,306800.0
IL,Lake,Lake Zurich,60047,1999-08-01,309600.0
IL,Lake,Lake Zurich,60047,1999-09-01,312800.0
IL,Lake,Lake Zurich,60047,1999-10-01,315800.0
IL,Lake,Lake Zurich,60047,1999-11-01,318100.0
IL,Lake,Lake Zurich,60047,1999-12-01,320500.0
IL,Lake,Lake Zurich,60047,2000-01-01,322700.0
IL,Lake,Lake Zurich,60047,2000-02-01,324800.0
IL,Lake,Lake Zurich,60047,2000-03-01,327000.0
IL,Lake,Lake Zurich,60047,2000-04-01,329200.0
IL,Lake,Lake Zurich,60047,2000-05-01,331400.0
IL,Lake,Lake Zurich,60047,2000-06-01,333700.0
IL,Lake,Lake Zurich,60047,2000-07-01,335900.0
IL,Lake,Lake Zurich,60047,2000-08-01,338400.0
IL,Lake,Lake Zurich,60047,2000-09-01,340900.0
IL,Lake,Lake Zurich,60047,2000-10-01,343000.0
IL,Lake,Lake Zurich,60047,2000-11-01,344600.0
IL,Lake,Lake Zurich,60047,2000-12-01,346300.0
IL,Lake,Lake Zurich,60047,2001-01-01,347800.0
IL,Lake,Lake Zurich,60047,2001-02-01,349400.0
IL,Lake,Lake Zurich,60047,2001-03-01,351000.0
IL,Lake,Lake Zurich,60047,2001-04-01,352900.0
IL,Lake,Lake Zurich,60047,2001-05-01,355100.0
IL,Lake,Lake Zurich,60047,2001-06-01,357600.0
IL,Lake,Lake Zurich,60047,2001-07-01,360300.0
IL,Lake,Lake Zurich,60047,2001-08-01,363300.0
IL,Lake,Lake Zurich,60047,2001-09-01,366400.0
IL,Lake,Lake Zurich,60047,2001-10-01,369600.0
IL,Lake,Lake Zurich,60047,2001-11-01,372800.0
IL,Lake,Lake Zurich,60047,2001-12-01,375900.0
IL,Lake,Lake Zurich,60047,2002-01-01,378700.0
IL,Lake,Lake Zurich,60047,2002-02-01,381300.0
IL,Lake,Lake Zurich,60047,2002-03-01,383600.0
IL,Lake,Lake Zurich,60047,2002-04-01,385500.0
IL,Lake,Lake Zurich,60047,2002-05-01,387300.0
IL,Lake,Lake Zurich,60047,2002-06-01,389100.0
IL,Lake,Lake Zurich,60047,2002-07-01,390700.0
IL,Lake,Lake Zurich,60047,2002-08-01,392100.0
IL,Lake,Lake Zurich,60047,2002-09-01,393300.0
IL,Lake,Lake Zurich,60047,2002-10-01,394300.0
IL,Lake,Lake Zurich,60047,2002-11-01,395400.0
IL,Lake,Lake Zurich,60047,2002-12-01,396700.0
IL,Lake,Lake Zurich,60047,2003-01-01,398500.0
IL,Lake,Lake Zurich,60047,2003-02-01,400900.0
IL,Lake,Lake Zurich,60047,2003-03-01,403900.0
IL,Lake,Lake Zurich,60047,2003-04-01,407000.0
IL,Lake,Lake Zurich,60047,2003-05-01,410200.0
IL,Lake,Lake Zurich,60047,2003-06-01,413100.0
IL,Lake,Lake Zurich,60047,2003-07-01,415500.0
IL,Lake,Lake Zurich,60047,2003-08-01,417900.0
IL,Lake,Lake Zurich,60047,2003-09-01,420300.0
IL,Lake,Lake Zurich,60047,2003-10-01,422900.0
IL,Lake,Lake Zurich,60047,2003-11-01,425900.0
IL,Lake,Lake Zurich,60047,2003-12-01,429100.0
IL,Lake,Lake Zurich,60047,2004-01-01,432300.0
IL,Lake,Lake Zurich,60047,2004-02-01,435400.0
IL,Lake,Lake Zurich,60047,2004-03-01,438000.0
IL,Lake,Lake Zurich,60047,2004-04-01,440200.0
IL,Lake,Lake Zurich,60047,2004-05-01,442400.0
IL,Lake,Lake Zurich,60047,2004-06-01,444700.0
IL,Lake,Lake Zurich,60047,2004-07-01,447300.0
IL,Lake,Lake Zurich,60047,2004-08-01,450600.0
IL,Lake,Lake Zurich,60047,2004-09-01,454000.0
IL,Lake,Lake Zurich,60047,2004-10-01,457100.0
IL,Lake,Lake Zurich,60047,2004-11-01,460000.0
IL,Lake,Lake Zurich,60047,2004-12-01,462600.0
IL,Lake,Lake Zurich,60047,2005-01-01,464800.0
IL,Lake,Lake Zurich,60047,2005-02-01,466900.0
IL,Lake,Lake Zurich,60047,2005-03-01,469000.0
IL,Lake,Lake Zurich,60047,2005-04-01,471000.0
IL,Lake,Lake Zurich,60047,2005-05-01,473100.0
IL,Lake,Lake Zurich,60047,2005-06-01,474900.0
IL,Lake,Lake Zurich,60047,2005-07-01,476300.0
IL,Lake,Lake Zurich,60047,2005-08-01,477500.0
IL,Lake,Lake Zurich,60047,2005-09-01,478500.0
IL,Lake,Lake Zurich,60047,2005-10-01,479400.0
IL,Lake,Lake Zurich,60047,2005-11-01,480500.0
IL,Lake,Lake Zurich,60047,2005-12-01,481800.0
IL,Lake,Lake Zurich,60047,2006-01-01,483000.0
IL,Lake,Lake Zurich,60047,2006-02-01,484000.0
IL,Lake,Lake Zurich,60047,2006-03-01,484900.0
IL,Lake,Lake Zurich,60047,2006-04-01,485600.0
IL,Lake,Lake Zurich,60047,2006-05-01,486200.0
IL,Lake,Lake Zurich,60047,2006-06-01,486500.0
IL,Lake,Lake Zurich,60047,2006-07-01,486400.0
IL,Lake,Lake Zurich,60047,2006-08-01,486600.0
IL,Lake,Lake Zurich,60047,2006-09-01,487300.0
IL,Lake,Lake Zurich,60047,2006-10-01,487800.0
IL,Lake,Lake Zurich,60047,2006-11-01,488400.0
IL,Lake,Lake Zurich,60047,2006-12-01,489100.0
IL,Lake,Lake Zurich,60047,2007-01-01,489300.0
IL,Lake,Lake Zurich,60047,2007-02-01,488800.0
IL,Lake,Lake Zurich,60047,2007-03-01,488100.0
IL,Lake,Lake Zurich,60047,2007-04-01,487500.0
IL,Lake,Lake Zurich,60047,2007-05-01,487300.0
IL,Lake,Lake Zurich,60047,2007-06-01,486700.0
IL,Lake,Lake Zurich,60047,2007-07-01,485000.0
IL,Lake,Lake Zurich,60047,2007-08-01,482300.0
IL,Lake,Lake Zurich,60047,2007-09-01,478800.0
IL,Lake,Lake Zurich,60047,2007-10-01,474200.0
IL,Lake,Lake Zurich,60047,2007-11-01,469600.0
IL,Lake,Lake Zurich,60047,2007-12-01,465900.0
IL,Lake,Lake Zurich,60047,2008-01-01,462800.0
IL,Lake,Lake Zurich,60047,2008-02-01,459400.0
IL,Lake,Lake Zurich,60047,2008-03-01,455100.0
IL,Lake,Lake Zurich,60047,2008-04-01,450400.0
IL,Lake,Lake Zurich,60047,2008-05-01,446100.0
IL,Lake,Lake Zurich,60047,2008-06-01,442500.0
IL,Lake,Lake Zurich,60047,2008-07-01,438600.0
IL,Lake,Lake Zurich,60047,2008-08-01,435100.0
IL,Lake,Lake Zurich,60047,2008-09-01,432300.0
IL,Lake,Lake Zurich,60047,2008-10-01,429000.0
IL,Lake,Lake Zurich,60047,2008-11-01,424600.0
IL,Lake,Lake Zurich,60047,2008-12-01,419900.0
IL,Lake,Lake Zurich,60047,2009-01-01,414600.0
IL,Lake,Lake Zurich,60047,2009-02-01,409100.0
IL,Lake,Lake Zurich,60047,2009-03-01,405200.0
IL,Lake,Lake Zurich,60047,2009-04-01,403400.0
IL,Lake,Lake Zurich,60047,2009-05-01,402600.0
IL,Lake,Lake Zurich,60047,2009-06-01,402300.0
IL,Lake,Lake Zurich,60047,2009-07-01,402200.0
IL,Lake,Lake Zurich,60047,2009-08-01,400900.0
IL,Lake,Lake Zurich,60047,2009-09-01,400900.0
IL,Lake,Lake Zurich,60047,2009-10-01,403400.0
IL,Lake,Lake Zurich,60047,2009-11-01,402200.0
IL,Lake,Lake Zurich,60047,2009-12-01,397300.0
IL,Lake,Lake Zurich,60047,2010-01-01,394600.0
IL,Lake,Lake Zurich,60047,2010-02-01,393700.0
IL,Lake,Lake Zurich,60047,2010-03-01,392000.0
IL,Lake,Lake Zurich,60047,2010-04-01,389700.0
IL,Lake,Lake Zurich,60047,2010-05-01,385100.0
IL,Lake,Lake Zurich,60047,2010-06-01,380700.0
IL,Lake,Lake Zurich,60047,2010-07-01,378000.0
IL,Lake,Lake Zurich,60047,2010-08-01,375300.0
IL,Lake,Lake Zurich,60047,2010-09-01,371800.0
IL,Lake,Lake Zurich,60047,2010-10-01,370200.0
IL,Lake,Lake Zurich,60047,2010-11-01,370700.0
IL,Lake,Lake Zurich,60047,2010-12-01,370100.0
IL,Lake,Lake Zurich,60047,2011-01-01,367700.0
IL,Lake,Lake Zurich,60047,2011-02-01,365900.0
IL,Lake,Lake Zurich,60047,2011-03-01,366200.0
IL,Lake,Lake Zurich,60047,2011-04-01,366200.0
IL,Lake,Lake Zurich,60047,2011-05-01,365200.0
IL,Lake,Lake Zurich,60047,2011-06-01,363800.0
IL,Lake,Lake Zurich,60047,2011-07-01,363800.0
IL,Lake,Lake Zurich,60047,2011-08-01,365000.0
IL,Lake,Lake Zurich,60047,2011-09-01,364700.0
IL,Lake,Lake Zurich,60047,2011-10-01,361100.0
IL,Lake,Lake Zurich,60047,2011-11-01,359700.0
IL,Lake,Lake Zurich,60047,2011-12-01,361100.0
IL,Lake,Lake Zurich,60047,2012-01-01,363400.0
IL,Lake,Lake Zurich,60047,2012-02-01,365400.0
IL,Lake,Lake Zurich,60047,2012-03-01,366200.0
IL,Lake,Lake Zurich,60047,2012-04-01,366600.0
IL,Lake,Lake Zurich,60047,2012-05-01,368400.0
IL,Lake,Lake Zurich,60047,2012-06-01,369600.0
IL,Lake,Lake Zurich,60047,2012-07-01,370200.0
IL,Lake,Lake Zurich,60047,2012-08-01,371400.0
IL,Lake,Lake Zurich,60047,2012-09-01,371900.0
IL,Lake,Lake Zurich,60047,2012-10-01,373100.0
IL,Lake,Lake Zurich,60047,2012-11-01,375200.0
IL,Lake,Lake Zurich,60047,2012-12-01,376700.0
IL,Lake,Lake Zurich,60047,2013-01-01,378300.0
IL,Lake,Lake Zurich,60047,2013-02-01,380100.0
IL,Lake,Lake Zurich,60047,2013-03-01,381800.0
IL,Lake,Lake Zurich,60047,2013-04-01,384000.0
IL,Lake,Lake Zurich,60047,2013-05-01,386900.0
IL,Lake,Lake Zurich,60047,2013-06-01,389400.0
IL,Lake,Lake Zurich,60047,2013-07-01,391500.0
IL,Lake,Lake Zurich,60047,2013-08-01,393700.0
IL,Lake,Lake Zurich,60047,2013-09-01,396200.0
IL,Lake,Lake Zurich,60047,2013-10-01,398800.0
IL,Lake,Lake Zurich,60047,2013-11-01,402100.0
IL,Lake,Lake Zurich,60047,2013-12-01,406800.0
IL,Lake,Lake Zurich,60047,2014-01-01,411100.0
IL,Lake,Lake Zurich,60047,2014-02-01,413600.0
IL,Lake,Lake Zurich,60047,2014-03-01,413900.0
IL,Lake,Lake Zurich,60047,2014-04-01,412300.0
IL,Lake,Lake Zurich,60047,2014-05-01,411100.0
IL,Lake,Lake Zurich,60047,2014-06-01,410700.0
IL,Lake,Lake Zurich,60047,2014-07-01,407700.0
IL,Lake,Lake Zurich,60047,2014-08-01,403400.0
IL,Lake,Lake Zurich,60047,2014-09-01,400600.0
IL,Lake,Lake Zurich,60047,2014-10-01,399000.0
IL,Lake,Lake Zurich,60047,2014-11-01,398400.0
IL,Lake,Lake Zurich,60047,2014-12-01,399100.0
IL,Lake,Lake Zurich,60047,2015-01-01,400300.0
IL,Lake,Lake Zurich,60047,2015-02-01,402700.0
IL,Lake,Lake Zurich,60047,2015-03-01,406400.0
IL,Lake,Lake Zurich,60047,2015-04-01,409500.0
IL,Lake,Lake Zurich,60047,2015-05-01,412600.0
IL,Lake,Lake Zurich,60047,2015-06-01,414800.0
IL,Lake,Lake Zurich,60047,2015-07-01,414800.0
IL,Lake,Lake Zurich,60047,2015-08-01,414000.0
IL,Lake,Lake Zurich,60047,2015-09-01,413400.0
IL,Lake,Lake Zurich,60047,2015-10-01,412400.0
IL,Lake,Lake Zurich,60047,2015-11-01,410900.0
IL,Lake,Lake Zurich,60047,2015-12-01,410500.0
IL,Lake,Lake Zurich,60047,2016-01-01,410500.0
IL,Lake,Lake Zurich,60047,2016-02-01,410300.0
IL,Lake,Lake Zurich,60047,2016-03-01,409800.0
IL,Lake,Lake Zurich,60047,2016-04-01,409900.0
IL,Lake,Lake Zurich,60047,2016-05-01,409400.0
IL,Lake,Lake Zurich,60047,2016-06-01,409800.0
IL,Lake,Lake Zurich,60047,2016-07-01,412300.0
IL,Lake,Lake Zurich,60047,2016-08-01,417200.0
IL,Lake,Lake Zurich,60047,2016-09-01,421300.0
IL,Lake,Lake Zurich,60047,2016-10-01,423200.0
IL,Lake,Lake Zurich,60047,2016-11-01,423900.0
IL,Lake,Lake Zurich,60047,2016-12-01,425200.0
IL,Lake,Lake Zurich,60047,2017-01-01,425900.0
IL,Lake,Lake Zurich,60047,2017-02-01,424700.0
IL,Lake,Lake Zurich,60047,2017-03-01,422500.0
IL,Lake,Lake Zurich,60047,2017-04-01,420400.0
IL,Lake,Lake Zurich,60047,2017-05-01,418400.0
IL,Lake,Lake Zurich,60047,2017-06-01,416900.0
IL,Lake,Lake Zurich,60047,2017-07-01,416200.0
IL,Lake,Lake Zurich,60047,2017-08-01,415700.0
IL,Lake,Lake Zurich,60047,2017-09-01,415900.0
IL,Lake,Lake Zurich,60047,2017-10-01,417000.0
IL,Lake,Lake Zurich,60047,2017-11-01,417100.0
IL,Lake,Lake Zurich,60047,2017-12-01,415500.0
WI,Kenosha,Kenosha,53142,1997-01-01,126800.0
WI,Kenosha,Kenosha,53142,1997-02-01,126400.0
WI,Kenosha,Kenosha,53142,1997-03-01,125900.0
WI,Kenosha,Kenosha,53142,1997-04-01,125100.0
WI,Kenosha,Kenosha,53142,1997-05-01,124200.0
WI,Kenosha,Kenosha,53142,1997-06-01,123000.0
WI,Kenosha,Kenosha,53142,1997-07-01,121800.0
WI,Kenosha,Kenosha,53142,1997-08-01,120400.0
WI,Kenosha,Kenosha,53142,1997-09-01,119100.0
WI,Kenosha,Kenosha,53142,1997-10-01,117900.0
WI,Kenosha,Kenosha,53142,1997-11-01,116800.0
WI,Kenosha,Kenosha,53142,1997-12-01,115800.0
WI,Kenosha,Kenosha,53142,1998-01-01,115100.0
WI,Kenosha,Kenosha,53142,1998-02-01,114600.0
WI,Kenosha,Kenosha,53142,1998-03-01,114400.0
WI,Kenosha,Kenosha,53142,1998-04-01,114400.0
WI,Kenosha,Kenosha,53142,1998-05-01,114600.0
WI,Kenosha,Kenosha,53142,1998-06-01,115100.0
WI,Kenosha,Kenosha,53142,1998-07-01,115900.0
WI,Kenosha,Kenosha,53142,1998-08-01,116900.0
WI,Kenosha,Kenosha,53142,1998-09-01,118100.0
WI,Kenosha,Kenosha,53142,1998-10-01,119300.0
WI,Kenosha,Kenosha,53142,1998-11-01,120500.0
WI,Kenosha,Kenosha,53142,1998-12-01,121800.0
WI,Kenosha,Kenosha,53142,1999-01-01,123000.0
WI,Kenosha,Kenosha,53142,1999-02-01,124100.0
WI,Kenosha,Kenosha,53142,1999-03-01,125200.0
WI,Kenosha,Kenosha,53142,1999-04-01,126200.0
WI,Kenosha,Kenosha,53142,1999-05-01,127000.0
WI,Kenosha,Kenosha,53142,1999-06-01,127600.0
WI,Kenosha,Kenosha,53142,1999-07-01,128100.0
WI,Kenosha,Kenosha,53142,1999-08-01,128500.0
WI,Kenosha,Kenosha,53142,1999-09-01,128700.0
WI,Kenosha,Kenosha,53142,1999-10-01,128700.0
WI,Kenosha,Kenosha,53142,1999-11-01,128600.0
WI,Kenosha,Kenosha,53142,1999-12-01,128300.0
WI,Kenosha,Kenosha,53142,2000-01-01,128100.0
WI,Kenosha,Kenosha,53142,2000-02-01,127800.0
WI,Kenosha,Kenosha,53142,2000-03-01,127700.0
WI,Kenosha,Kenosha,53142,2000-04-01,127600.0
WI,Kenosha,Kenosha,53142,2000-05-01,127700.0
WI,Kenosha,Kenosha,53142,2000-06-01,128000.0
WI,Kenosha,Kenosha,53142,2000-07-01,128500.0
WI,Kenosha,Kenosha,53142,2000-08-01,129100.0
WI,Kenosha,Kenosha,53142,2000-09-01,129900.0
WI,Kenosha,Kenosha,53142,2000-10-01,130700.0
WI,Kenosha,Kenosha,53142,2000-11-01,131500.0
WI,Kenosha,Kenosha,53142,2000-12-01,132300.0
WI,Kenosha,Kenosha,53142,2001-01-01,133100.0
WI,Kenosha,Kenosha,53142,2001-02-01,133900.0
WI,Kenosha,Kenosha,53142,2001-03-01,134700.0
WI,Kenosha,Kenosha,53142,2001-04-01,135500.0
WI,Kenosha,Kenosha,53142,2001-05-01,136400.0
WI,Kenosha,Kenosha,53142,2001-06-01,137300.0
WI,Kenosha,Kenosha,53142,2001-07-01,138300.0
WI,Kenosha,Kenosha,53142,2001-08-01,139400.0
WI,Kenosha,Kenosha,53142,2001-09-01,140600.0
WI,Kenosha,Kenosha,53142,2001-10-01,141600.0
WI,Kenosha,Kenosha,53142,2001-11-01,142600.0
WI,Kenosha,Kenosha,53142,2001-12-01,143600.0
WI,Kenosha,Kenosha,53142,2002-01-01,144400.0
WI,Kenosha,Kenosha,53142,2002-02-01,145200.0
WI,Kenosha,Kenosha,53142,2002-03-01,145900.0
WI,Kenosha,Kenosha,53142,2002-04-01,146500.0
WI,Kenosha,Kenosha,53142,2002-05-01,147200.0
WI,Kenosha,Kenosha,53142,2002-06-01,147800.0
WI,Kenosha,Kenosha,53142,2002-07-01,148500.0
WI,Kenosha,Kenosha,53142,2002-08-01,149100.0
WI,Kenosha,Kenosha,53142,2002-09-01,149800.0
WI,Kenosha,Kenosha,53142,2002-10-01,150500.0
WI,Kenosha,Kenosha,53142,2002-11-01,151200.0
WI,Kenosha,Kenosha,53142,2002-12-01,151800.0
WI,Kenosha,Kenosha,53142,2003-01-01,152200.0
WI,Kenosha,Kenosha,53142,2003-02-01,152700.0
WI,Kenosha,Kenosha,53142,2003-03-01,153300.0
WI,Kenosha,Kenosha,53142,2003-04-01,153900.0
WI,Kenosha,Kenosha,53142,2003-05-01,154700.0
WI,Kenosha,Kenosha,53142,2003-06-01,155500.0
WI,Kenosha,Kenosha,53142,2003-07-01,156500.0
WI,Kenosha,Kenosha,53142,2003-08-01,157600.0
WI,Kenosha,Kenosha,53142,2003-09-01,159000.0
WI,Kenosha,Kenosha,53142,2003-10-01,160800.0
WI,Kenosha,Kenosha,53142,2003-11-01,162800.0
WI,Kenosha,Kenosha,53142,2003-12-01,165000.0
WI,Kenosha,Kenosha,53142,2004-01-01,167200.0
WI,Kenosha,Kenosha,53142,2004-02-01,169100.0
WI,Kenosha,Kenosha,53142,2004-03-01,170800.0
WI,Kenosha,Kenosha,53142,2004-04-01,172100.0
WI,Kenosha,Kenosha,53142,2004-05-01,173200.0
WI,Kenosha,Kenosha,53142,2004-06-01,173900.0
WI,Kenosha,Kenosha,53142,2004-07-01,174300.0
WI,Kenosha,Kenosha,53142,2004-08-01,174500.0
WI,Kenosha,Kenosha,53142,2004-09-01,174500.0
WI,Kenosha,Kenosha,53142,2004-10-01,174800.0
WI,Kenosha,Kenosha,53142,2004-11-01,175400.0
WI,Kenosha,Kenosha,53142,2004-12-01,176600.0
WI,Kenosha,Kenosha,53142,2005-01-01,178100.0
WI,Kenosha,Kenosha,53142,2005-02-01,180000.0
WI,Kenosha,Kenosha,53142,2005-03-01,182000.0
WI,Kenosha,Kenosha,53142,2005-04-01,183800.0
WI,Kenosha,Kenosha,53142,2005-05-01,185400.0
WI,Kenosha,Kenosha,53142,2005-06-01,186600.0
WI,Kenosha,Kenosha,53142,2005-07-01,187700.0
WI,Kenosha,Kenosha,53142,2005-08-01,188500.0
WI,Kenosha,Kenosha,53142,2005-09-01,189000.0
WI,Kenosha,Kenosha,53142,2005-10-01,189200.0
WI,Kenosha,Kenosha,53142,2005-11-01,189200.0
WI,Kenosha,Kenosha,53142,2005-12-01,189200.0
WI,Kenosha,Kenosha,53142,2006-01-01,189200.0
WI,Kenosha,Kenosha,53142,2006-02-01,189200.0
WI,Kenosha,Kenosha,53142,2006-03-01,189100.0
WI,Kenosha,Kenosha,53142,2006-04-01,189200.0
WI,Kenosha,Kenosha,53142,2006-05-01,189300.0
WI,Kenosha,Kenosha,53142,2006-06-01,189400.0
WI,Kenosha,Kenosha,53142,2006-07-01,189500.0
WI,Kenosha,Kenosha,53142,2006-08-01,189700.0
WI,Kenosha,Kenosha,53142,2006-09-01,189900.0
WI,Kenosha,Kenosha,53142,2006-10-01,190000.0
WI,Kenosha,Kenosha,53142,2006-11-01,189800.0
WI,Kenosha,Kenosha,53142,2006-12-01,189400.0
WI,Kenosha,Kenosha,53142,2007-01-01,188700.0
WI,Kenosha,Kenosha,53142,2007-02-01,187900.0
WI,Kenosha,Kenosha,53142,2007-03-01,187500.0
WI,Kenosha,Kenosha,53142,2007-04-01,187400.0
WI,Kenosha,Kenosha,53142,2007-05-01,187600.0
WI,Kenosha,Kenosha,53142,2007-06-01,187800.0
WI,Kenosha,Kenosha,53142,2007-07-01,188000.0
WI,Kenosha,Kenosha,53142,2007-08-01,188000.0
WI,Kenosha,Kenosha,53142,2007-09-01,187600.0
WI,Kenosha,Kenosha,53142,2007-10-01,186500.0
WI,Kenosha,Kenosha,53142,2007-11-01,185100.0
WI,Kenosha,Kenosha,53142,2007-12-01,183300.0
WI,Kenosha,Kenosha,53142,2008-01-01,181500.0
WI,Kenosha,Kenosha,53142,2008-02-01,179900.0
WI,Kenosha,Kenosha,53142,2008-03-01,178700.0
WI,Kenosha,Kenosha,53142,2008-04-01,177700.0
WI,Kenosha,Kenosha,53142,2008-05-01,176600.0
WI,Kenosha,Kenosha,53142,2008-06-01,175300.0
WI,Kenosha,Kenosha,53142,2008-07-01,174200.0
WI,Kenosha,Kenosha,53142,2008-08-01,173300.0
WI,Kenosha,Kenosha,53142,2008-09-01,172400.0
WI,Kenosha,Kenosha,53142,2008-10-01,171600.0
WI,Kenosha,Kenosha,53142,2008-11-01,170900.0
WI,Kenosha,Kenosha,53142,2008-12-01,170400.0
WI,Kenosha,Kenosha,53142,2009-01-01,169800.0
WI,Kenosha,Kenosha,53142,2009-02-01,168900.0
WI,Kenosha,Kenosha,53142,2009-03-01,167500.0
WI,Kenosha,Kenosha,53142,2009-04-01,165800.0
WI,Kenosha,Kenosha,53142,2009-05-01,164200.0
WI,Kenosha,Kenosha,53142,2009-06-01,162800.0
WI,Kenosha,Kenosha,53142,2009-07-01,161900.0
WI,Kenosha,Kenosha,53142,2009-08-01,161300.0
WI,Kenosha,Kenosha,53142,2009-09-01,161000.0
WI,Kenosha,Kenosha,53142,2009-10-01,161100.0
WI,Kenosha,Kenosha,53142,2009-11-01,160800.0
WI,Kenosha,Kenosha,53142,2009-12-01,159900.0
WI,Kenosha,Kenosha,53142,2010-01-01,159300.0
WI,Kenosha,Kenosha,53142,2010-02-01,159300.0
WI,Kenosha,Kenosha,53142,2010-03-01,158700.0
WI,Kenosha,Kenosha,53142,2010-04-01,157400.0
WI,Kenosha,Kenosha,53142,2010-05-01,155900.0
WI,Kenosha,Kenosha,53142,2010-06-01,154900.0
WI,Kenosha,Kenosha,53142,2010-07-01,153700.0
WI,Kenosha,Kenosha,53142,2010-08-01,151900.0
WI,Kenosha,Kenosha,53142,2010-09-01,149600.0
WI,Kenosha,Kenosha,53142,2010-10-01,147400.0
WI,Kenosha,Kenosha,53142,2010-11-01,145700.0
WI,Kenosha,Kenosha,53142,2010-12-01,144800.0
WI,Kenosha,Kenosha,53142,2011-01-01,143800.0
WI,Kenosha,Kenosha,53142,2011-02-01,141900.0
WI,Kenosha,Kenosha,53142,2011-03-01,140200.0
WI,Kenosha,Kenosha,53142,2011-04-01,139500.0
WI,Kenosha,Kenosha,53142,2011-05-01,139700.0
WI,Kenosha,Kenosha,53142,2011-06-01,140100.0
WI,Kenosha,Kenosha,53142,2011-07-01,140100.0
WI,Kenosha,Kenosha,53142,2011-08-01,139800.0
WI,Kenosha,Kenosha,53142,2011-09-01,140100.0
WI,Kenosha,Kenosha,53142,2011-10-01,140700.0
WI,Kenosha,Kenosha,53142,2011-11-01,140700.0
WI,Kenosha,Kenosha,53142,2011-12-01,140200.0
WI,Kenosha,Kenosha,53142,2012-01-01,139700.0
WI,Kenosha,Kenosha,53142,2012-02-01,139500.0
WI,Kenosha,Kenosha,53142,2012-03-01,139600.0
WI,Kenosha,Kenosha,53142,2012-04-01,139800.0
WI,Kenosha,Kenosha,53142,2012-05-01,139900.0
WI,Kenosha,Kenosha,53142,2012-06-01,139600.0
WI,Kenosha,Kenosha,53142,2012-07-01,139100.0
WI,Kenosha,Kenosha,53142,2012-08-01,138300.0
WI,Kenosha,Kenosha,53142,2012-09-01,137900.0
WI,Kenosha,Kenosha,53142,2012-10-01,138100.0
WI,Kenosha,Kenosha,53142,2012-11-01,138300.0
WI,Kenosha,Kenosha,53142,2012-12-01,138400.0
WI,Kenosha,Kenosha,53142,2013-01-01,139000.0
WI,Kenosha,Kenosha,53142,2013-02-01,140400.0
WI,Kenosha,Kenosha,53142,2013-03-01,141400.0
WI,Kenosha,Kenosha,53142,2013-04-01,141300.0
WI,Kenosha,Kenosha,53142,2013-05-01,140900.0
WI,Kenosha,Kenosha,53142,2013-06-01,140800.0
WI,Kenosha,Kenosha,53142,2013-07-01,141300.0
WI,Kenosha,Kenosha,53142,2013-08-01,142700.0
WI,Kenosha,Kenosha,53142,2013-09-01,144000.0
WI,Kenosha,Kenosha,53142,2013-10-01,144500.0
WI,Kenosha,Kenosha,53142,2013-11-01,144700.0
WI,Kenosha,Kenosha,53142,2013-12-01,145300.0
WI,Kenosha,Kenosha,53142,2014-01-01,145800.0
WI,Kenosha,Kenosha,53142,2014-02-01,146000.0
WI,Kenosha,Kenosha,53142,2014-03-01,146300.0
WI,Kenosha,Kenosha,53142,2014-04-01,146900.0
WI,Kenosha,Kenosha,53142,2014-05-01,147500.0
WI,Kenosha,Kenosha,53142,2014-06-01,147700.0
WI,Kenosha,Kenosha,53142,2014-07-01,148000.0
WI,Kenosha,Kenosha,53142,2014-08-01,148400.0
WI,Kenosha,Kenosha,53142,2014-09-01,148100.0
WI,Kenosha,Kenosha,53142,2014-10-01,147700.0
